index;source_power_dbm;input_level_db;etalon_db;measured_db;correction_db;linear_input;linear_correction
0;10.0;-10.98716383875;-11.0030780665;-10.98716383875;0.0;0.282255106649499;1.0
1;9.556451612903226;-10.9902687715;-11.0059513475;-10.9902687715;0.00023165175000094962;0.2821542273452545;1.0000266702489606
2;9.112903225806452;-10.9918029695;-11.00720495575;-10.9918029695;0.0005122415000009539;0.28210439454268593;1.0000589757210951
3;8.669354838709678;-11.59898308775;-11.61554978825;-11.59898308775;-0.0006524727499996885;0.2630575952096858;0.9999248841199523
4;8.225806451612904;-11.60005153425;-11.616079742250001;-11.60005153425;-0.00011398025000097789;0.2630252386299203;0.9999868776248717
5;7.782258064516129;-12.1448686345;-12.160960012999999;-12.1448686345;-0.00017715074999813396;0.24703390768264757;0.9999796049741735
6;7.338709677419355;-12.14545634225;-12.161246873249999;-12.14545634225;0.0001236967500020114;0.247017193352109;1.0000142412160355
7;6.89516129032258;-12.776949190500002;-12.7927041635;-12.776949190500002;0.0001592547500024466;0.22969552831001214;1.0000183350487521
8;6.451612903225806;-12.7770640925;-12.79276641875;-12.7770640925;0.00021190150000016672;0.22969248978406648;1.0000243963593405
9;6.008064516129032;-12.777154211500001;-12.79284272775;-12.777154211500001;0.00022571150000239015;0.22969010666029133;1.0000259863344
10;5.564516129032258;-13.3723295805;-13.388046263;-13.3723295805;0.00019754525000159617;0.21447838015048584;1.0000227434960216
11;5.120967741935484;-13.371709963250002;-13.387345262499998;-13.371709963250002;0.00027892850000377223;0.2144936807414246;1.0000321133459285
12;4.67741935483871;-14.109191689249998;-14.124549309999999;-14.109191689249998;0.0005566070000000423;0.1970336558627405;1.000064083802322
13;4.233870967741936;-14.10900625825;-14.12423152825;-14.10900625825;0.0006889577500004407;0.1970378622871094;1.000079322338093
14;3.790322580645161;-14.818405104;-14.833801666749999;-14.818405104;0.0005176650000020544;0.18158490568922755;1.0000596001616275
15;3.346774193548387;-14.817713755;-14.83335650875;-14.817713755;0.00027147399999982724;0.18159935942331998;1.0000312550877068
