index;source_power_dbm;input_level_db;etalon_db;measured_db;correction_db;linear_input;linear_correction
0;10.0;-22.94244243875;9.363276668975;-22.94244243875;0.0;0.07126526067773832;1.0
1;9.556451612903226;-23.39261057425;8.913538475075;-23.39261057425;0.00042994160000375814;0.06766583903289995;1.0000495000810399
2;9.112903225806452;-23.86121675075;8.445170516375;-23.86121675075;0.0006681594000070845;0.06411197599259355;1.0000769276524901
3;8.669354838709678;-24.295895518749997;8.010709967775;-24.295895518749997;0.000886378800004195;0.060982499944715864;1.0001020533376694
4;8.225806451612904;-24.7416954905;7.564749174775001;-24.7416954905;0.0007255575500053624;0.05793156026606315;1.0000835363889073
5;7.782258064516129;-25.189590502250002;7.116894737900001;-25.189590502250002;0.0007661324250065604;0.055019985916556935;1.0000882081451636
6;7.338709677419355;-25.62886017375;6.67780398435;-25.62886017375;0.0009450503750016992;0.052306660232090185;1.0001088088645356
7;6.89516129032258;-26.07209770375;6.234751454625;-26.07209770375;0.0011300506500049323;0.04970443195119814;1.0001301103526692
8;6.451612903225806;-26.514083722499997;5.793184582824999;-26.514083722499997;0.0015491975999992746;0.04723846902184183;1.0001783738717205
9;6.008064516129032;-26.95721383675;5.350316223;-26.95721383675;0.001810952025003587;0.04488893565862583;1.0002085152931373
10;5.564516129032258;-27.395506660500004;4.9116676663;-27.395506660500004;0.0014552190750052318;0.042680025180109035;1.00016755232278
11;5.120967741935484;-27.83686688275;4.4706132002;-27.83686688275;0.0017609752250038468;0.04056548342171002;1.0002027603182064
12;4.67741935483871;-28.27398320825;4.033822776825;-28.27398320825;0.0020868773500026805;0.03857454744032623;1.000240289498749
13;4.233870967741936;-28.722611299500002;3.585124048225;-28.722611299500002;0.002016240000003222;0.03663274265256199;1.0002321551522326
14;3.790322580645161;-29.160304590750002;3.1473678471749995;-29.160304590750002;0.0019533302000027675;0.03483250999989623;1.0002249107386396
15;3.346774193548387;-29.598022122;2.7089655712500003;-29.598022122;0.0012685855250040845;0.033120653247232595;1.0001460619719644
16;2.903225806451613;-30.05180708675;2.2566407585;-30.05180708675;0.0027287375250040213;0.03143472357354891;1.0003142068700293
17;2.459677419354839;-30.486666807;1.8219166195;-30.486666807;0.0028643187750034826;0.029899688214644445;1.000329821264722
18;2.016129032258065;-30.9284187325;1.378948034675;-30.9284187325;0.0016476594500005604;0.02841705470799291;1.0001897117974026
19;1.57258064516129;-31.37452279475;0.933087166385;-31.37452279475;0.0018908534100035013;0.026994411271445085;1.0002177162404868
20;1.129032258064516;-31.81670502925;0.49090988308499994;-31.81670502925;0.0018958046100010506;0.025654570517376123;1.0002182863927191
21;0.685483870967742;-32.254231027749995;0.053372307214;-32.254231027749995;0.0018842272389960613;0.024394304952201046;1.0002169532085603
22;0.24193548387096797;-32.702283615;-0.3950629130200001;-32.702283615;0.0015015942550036243;0.02316785461756571;1.0001728923715285
23;-0.20161290322580605;-33.1441555025;-0.8372105342424999;-33.1441555025;0.0012258605325001781;0.022018727912520148;1.0001411423690583
24;-0.6451612903225801;-33.5915288815;-1.28432727195;-33.5915288815;0.0014825018250022026;0.02091334760076288;1.000170693896675
25;-1.088709677419354;-34.035970807750004;-1.728492200025;-34.035970807750004;0.001759500000005687;0.01987016436617678;1.0002025904422291
26;-1.5322580645161281;-34.47118345875;-2.1638373140000002;-34.47118345875;0.0016270370250026644;0.018899087122137774;1.0001873371053802
27;-1.975806451612904;-34.92377244375;-2.6164182172499997;-34.92377244375;0.0016351187750061058;0.01793954309817883;1.0001882677259744
28;-2.419354838709678;-35.35996774625;-3.0524283940499997;-35.35996774625;0.0018202444750059499;0.017060887242962616;1.000209585349629
29;-2.862903225806452;-35.80139670525;-3.4942064933249997;-35.80139670525;0.001471104200000184;0.016215493286111743;1.0001693814734802
30;-3.306451612903226;-36.25250324525;-3.9448333698000004;-36.25250324525;0.0019507677249990252;0.015394827881692762;1.0002246156564936
31;-3.75;-36.69139363325;-4.383931795175;-36.69139363325;0.0017427303500028302;0.014636266827985933;1.000200659375651
32;-4.193548387096774;-37.131167879749995;-4.82438205755;-37.131167879749995;0.0010667144750016178;0.013913667031001341;1.000122817583893
33;-4.637096774193548;-37.57887703275;-5.27178333795;-37.57887703275;0.0013745870750057065;0.013214664707625001;1.0001582677084089
34;-5.080645161290322;-38.022321632499995;-5.715161961025;-38.022321632499995;0.0014405637499947943;0.012556942870480479;1.0001658647848548
35;-5.524193548387096;-38.45971073;-6.152660399825;-38.45971073;0.0013312224499983927;0.0119402786903701;1.000153274393761
36;-5.96774193548387;-38.909743848750004;-6.6028756744;-38.909743848750004;0.001149066625004025;0.011337382721237521;1.0001322999349442
37;-6.411290322580644;-39.3493235765;-7.04196626075;-39.3493235765;0.0016382080249996989;0.010777891844804662;1.0001886234560469
38;-6.85483870967742;-39.78976508825;-7.482345065824999;-39.78976508825;0.0017009147000024427;0.010244994877442943;1.000195844216609
39;-7.298387096774192;-40.240743380750004;-7.93347111235;-40.240743380750004;0.001553160675008769;0.00972663974893125;1.0001788302190826
40;-7.741935483870968;-40.680802020499996;-8.373237325825;-40.680802020499996;0.0018455869499973687;0.0092461279492878;1.0002125036256417
41;-8.18548387096774;-41.13330413625;-8.82556802635;-41.13330413625;0.002017002175001892;0.008776771527887695;1.0002322429212473
42;-8.629032258064516;-41.56903244025;-9.261182575325;-41.56903244025;0.0021307571999997776;0.008347345278778335;1.0002453425798445
43;-9.072580645161292;-42.01295538375;-9.704542585450001;-42.01295538375;0.0026936905750005735;0.0079314434260292;1.000310170681138
44;-9.516129032258064;-42.46250147525;-10.1540170255;-42.46250147525;0.00276534202500045;0.007531386338577618;1.0003184224518593
45;-9.95967741935484;-42.901968525;-10.592354228;-42.901968525;0.0038951892750063166;0.0071598112557326125;1.0004485508067917
46;-10.403225806451612;-43.340920553;-11.032136517;-43.340920553;0.0030649282750019324;0.006806972128233786;1.0003529251712948
