index;source_power_dbm;input_level_db;etalon_db;measured_db;correction_db;linear_input;linear_correction
0;10.0;-11.190879932000001;-10.6287145275;-11.190879932000001;0.0;0.2757122125417348;1.0
1;9.556451612903226;-11.1946318225;-10.63236859075;-11.1946318225;9.782724999851666e-05;0.2755931437196115;1.000011262841802
2;9.112903225806452;-11.1952865255;-10.632960536999999;-11.1952865255;0.00016058399999963058;0.2755723715401801;1.0000184880871312
3;8.669354838709678;-11.80268629375;-11.240515960249999;-11.80268629375;4.928999999265216e-06;0.2569600956816551;1.0000005674722572
4;8.225806451612904;-11.803215672;-11.24092725925;-11.803215672;0.00012300824999833537;0.2569444352316325;1.0000141619484175
5;7.782258064516129;-12.34695638825;-11.784329173;-12.34695638825;0.00046181074999829264;0.24135271054563892;1.0000531693408758
6;7.338709677419355;-12.346991368249999;-11.78440757425;-12.346991368249999;0.00041838949999650765;0.24135173856681275;1.0000481700314265
7;6.89516129032258;-12.97681862025;-12.414638922999998;-12.97681862025;1.4292750000421961e-05;0.22447039406751462;1.0000016455150083
8;6.451612903225806;-12.977130864;-12.414801842000001;-12.977130864;0.00016361749999660447;0.22446232486323725;1.0000188373382426
9;6.008064516129032;-12.97761875;-12.41514274275;-12.97761875;0.00031060274999816784;0.22444971717941825;1.0000357601024767
10;5.564516129032258;-13.57414713225;-13.011994185750002;-13.57414713225;-1.2458000004045289e-05;0.2095524020371619;0.9999985657207737
11;5.120967741935484;-13.57487090075;-13.0122486825;-13.57487090075;0.00045681374999873015;0.20953494140673729;1.0000525940095675
12;4.67741935483871;-14.31960203525;-13.75797093225;-14.31960203525;-0.000534301500001888;0.19231798419629167;0.9999384881584775
13;4.233870967741936;-14.32035894025;-13.75785440575;-14.32035894025;0.00033912999999685667;0.19230122597029425;1.0000390445463474
14;3.790322580645161;-15.04299188275;-14.481163122249999;-15.04299188275;-0.0003366440000007742;0.17694993435654074;0.9999612431782626
15;3.346774193548387;-15.04229453775;-14.48044859625;-15.04229453775;-0.0003194630000020737;0.1769641413187089;0.9999632211392805
16;2.903225806451613;-15.94011939475;-15.378063225;-15.94011939475;-0.00010923475000090832;0.15958572107063138;0.9999874239637295
17;2.459677419354839;-15.939955927;-15.378097817499999;-15.939955927;-0.00030729500000070686;0.15958872448943165;0.9999646219815091
18;2.016129032258065;-15.9394720435;-15.37743022775;-15.9394720435;-0.00012358875000195724;0.15959761528874178;0.9999857714205563
19;1.57258064516129;-16.820438401500002;-16.2587095305;-16.820438401500002;-0.00043653349999850377;0.144204256570732;0.9999497434864164
20;1.129032258064516;-16.82081291675;-16.2587353765;-16.82081291675;-8.786425000018028e-05;0.14419803895444325;0.9999898843055511
21;0.685483870967742;-17.694640775;-17.13293081675;-17.694640775;-0.00045544625000282224;0.13039710851241476;0.9999475661874045
22;0.24193548387096797;-17.6948565555;-17.13284502325;-17.6948565555;-0.00015387225000118576;0.13039386914316783;0.9999822849594593
23;-0.20161290322580605;-18.706678384499998;-18.144196946;-18.706678384499998;0.00031603399999546866;0.11605559454356189;1.0000363854207968
24;-0.6451612903225801;-18.70635303225;-18.14399064375;-18.70635303225;0.00019698399999690253;0.11605994178461271;1.0000226788782594
25;-1.088709677419354;-19.63628211025;-19.07478407725;-19.63628211025;-0.0006673715000022895;0.10427636762301383;0.9999231689682851
26;-1.5322580645161281;-19.63632041825;-19.0747802915;-19.63632041825;-0.0006252777500019846;0.10427590772650944;0.9999280148297499
27;-1.975806451612904;-19.6366470175;-19.075015645249998;-19.6366470175;-0.0005340322500000383;0.10427198690844666;0.9999385191551232
28;-2.419354838709678;-20.686550108250003;-20.124313506249997;-20.686550108250003;7.1197500004061e-05;0.09240011135111839;1.0000081969487031
29;-2.862903225806452;-20.686654517;-20.1243698695;-20.686654517;0.00011924299999854782;0.09239900066211068;1.0000137284519464
30;-3.306451612903226;-21.599861536;-21.038347337250002;-21.599861536;-0.0006512057500049906;0.0831777030568492;0.9999250299777709
31;-3.75;-21.600199261500002;-21.038373610249998;-21.600199261500002;-0.00033975324999779843;0.08317446899719509;0.9999608852265657
32;-4.193548387096774;-22.53948232725;-21.977601961;-22.53948232725;-0.0002850382500039217;0.07464932475427742;0.9999671842971773
33;-4.637096774193548;-22.53925007;-21.97762034075;-22.53925007;-0.0005356752500009776;0.07465132087435374;0.9999383300094051
34;-5.080645161290322;-23.610143309999998;-23.048309483249998;-23.610143309999998;-0.0003315777500016992;0.06599223460004686;0.9999618264294131
