index;source_power_dbm;input_level_db;etalon_db;measured_db;correction_db;linear_input;linear_correction
0;10.0;-10.952860454;-10.726119300999999;-10.952860454;0.0;0.2833720273560805;1.0
1;9.556451612903226;-10.9554397945;-10.729410593999999;-10.9554397945;-0.0007119524999996685;0.2832878903864825;0.9999180367984958
2;9.112903225806452;-10.956719148500001;-10.730579619750001;-10.956719148500001;-0.0006016242500006541;0.28324616768206085;0.999930737847252
3;8.669354838709678;-11.55867636725;-11.3326761985;-11.55867636725;-0.00074098425000102;0.2642811461641869;0.9999146946742965
4;8.225806451612904;-11.558445094;-11.332152050749999;-11.558445094;-0.00044810974999975883;0.26428818309141683;0.9999484107892503
5;7.782258064516129;-12.100729588250001;-11.873578196250001;-12.100729588250001;0.0004102389999989242;0.24829245384443585;1.0000472316256763
6;7.338709677419355;-12.1005722555;-11.87349026075;-12.1005722555;0.0003408417499990435;0.24829695135591684;1.0000392416265633
7;6.89516129032258;-12.72824191725;-12.501266059499999;-12.72824191725;0.00023470474999953694;0.23098719452951294;1.000027021748011
8;6.451612903225806;-12.727942389;-12.501077173;-12.727942389;0.00012406299999945247;0.2309951601364902;1.0000142833827261
9;6.008064516129032;-12.72840690975;-12.50150385775;-12.72840690975;0.00016189899999830004;0.23098280686235226;1.0000186394849113
10;5.564516129032258;-13.324244582999999;-13.0955876575;-13.324244582999999;0.0019157724999985248;0.21566902295394863;1.0002205857854705
11;5.120967741935484;-13.3233972715;-13.094637493250001;-13.3233972715;0.0020186252499971857;0.2156900625669722;1.000232429828077
12;4.67741935483871;-14.06529562125;-13.837472669750001;-14.06529562125;0.001081798499997788;0.19803192947729967;1.0001245544112425
13;4.233870967741936;-14.065621457999999;-13.8373682245;-14.065621457999999;0.0015120804999977366;0.19802450077710818;1.0001740998545559
14;3.790322580645161;-14.7858775065;-14.55702968125;-14.7858775065;0.002106672249999164;0.18226619389220874;1.000242569021042
15;3.346774193548387;-14.78571376575;-14.55684756175;-14.78571376575;0.002125050999998379;0.1822696298885012;1.0002446854683293
16;2.903225806451613;-15.67859848925;-15.4502090725;-15.67859848925;0.001648263749999046;0.16446370720373016;1.0001897813832121
17;2.459677419354839;-15.678305494000002;-15.44972912125;-15.678305494000002;0.0018352197500011158;0.16446925504048102;1.0002113098047083
